fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.558728,0.372483,0.926003,0.769962,0.000489,4.00E-06,2.516494,2.473058,8.086956522,8.058823529,0,0,16,15,1,SSH
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.585042,0.396317,0.940034,0.788744,0.00024,4.00E-06,2.516553,2.470317,8.090909091,8.0625,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.563133,0.37542,0.916255,0.760398,0.000247,4.80E-05,2.532411,2.475373,8.086956522,8.058823529,0,0,16,15,1,SSH
24,35,3276,4573,136.5,130.6571429,134.0178444,211.623548,692,1028,52,52,0.539748,0.365123,0.908686,0.75762,0.000634,4.00E-06,2.516883,2.472374,8.208333333,8.057142857,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.60065,0.400434,0.975165,0.81465,0.000527,3.00E-06,2.513084,2.46417,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.599953,0.399967,0.974229,0.813603,0.000452,2.70E-05,2.50123,2.452033,8.086956522,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.560884,0.38561,0.918633,0.775768,0.000368,4.00E-06,2.516479,2.472261,8.086956522,8.060606061,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.606356,0.404236,0.985892,0.821435,0.000541,4.00E-06,2.526533,2.456032,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.598551,0.399033,0.976714,0.814291,0.000516,4.00E-06,2.518226,2.460168,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.605252,0.4035,0.98601,0.821949,0.000552,3.00E-06,2.522716,2.456166,8.086956522,8.058823529,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.674561,0.408824,1.048057,0.84974,0.000531,3.00E-06,2.515336,2.460174,8.095238095,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.613069,0.421486,1.016163,0.860277,0.000357,1.90E-05,2.51481,2.459082,8.086956522,8.060606061,0,0,16,15,1,SSH
23,33,3228,4469,140.3478261,135.4242424,136.2880001,217.1944737,692,1028,52,52,0.613642,0.421879,1.016612,0.861104,0.000444,1.70E-05,2.489435,2.43637,8.086956522,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.643346,0.422195,1.036407,0.859417,0.000456,4.00E-06,2.519354,2.444402,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.632467,0.415055,1.019671,0.847403,0.000587,4.00E-06,2.491846,2.435076,8.090909091,8.060606061,0,0,16,15,1,SSH
26,33,3368,4469,129.5384615,135.4242424,130.8437941,217.1944737,692,1028,52,52,0.503938,0.3937,0.903737,0.796205,1.60E-05,3.40E-05,2.39791,2.313294,8.076923077,8.060606061,0,0,16,15,1,SSH
22,32,3176,4417,144.3636364,138.03125,138.0953933,220.1445983,692,1028,52,52,0.598685,0.40556,0.96165,0.809245,0.000479,4.00E-06,2.397964,2.324425,8.090909091,8.0625,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.570605,0.380403,0.935778,0.781018,0.000594,4.00E-06,2.361939,2.31429,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.563458,0.375638,0.936368,0.782572,0.00039,1.80E-05,2.361942,2.316207,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.565813,0.377208,0.936031,0.780722,0.0004,3.00E-06,2.361951,2.315368,8.086956522,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.583601,0.382987,0.937069,0.776002,0.000937,3.60E-05,2.298946,2.256186,8.090909091,8.060606061,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.616682,0.373748,0.955094,0.768636,0.000211,4.00E-06,2.299646,2.255235,8.095238095,8.058823529,0,0,16,15,1,SSH
26,35,3496,4597,134.4615385,131.3428571,128.9518455,211.3799121,692,1028,52,52,0.540902,0.397721,0.882916,0.763812,3.00E-06,3.00E-06,2.299589,2.256198,8.076923077,8.228571429,0,0,18,15,1,SSH
29,36,3592,7193,123.862069,199.8055556,124.7144522,298.1056207,692,1028,52,52,0.479601,0.38368,0.849469,0.738937,1.00E-06,4.00E-06,2.303979,2.259288,8.379310345,8.222222222,0,0,18,18,1,SSH
25,36,3876,4649,155.04,129.1388889,140.0441835,208.75757,692,1028,52,52,0.566859,0.388703,0.89895,0.75831,6.00E-06,3.00E-06,2.301555,2.255364,8.08,8.222222222,0,0,18,15,1,SSH
29,37,3592,7245,123.862069,195.8108108,124.7144522,294.9387731,692,1028,52,52,0.481844,0.374766,0.849555,0.730662,0,3.00E-06,2.303525,2.256082,8.379310345,8.216216216,0,0,18,18,1,SSH
29,38,3592,7297,123.862069,192.0263158,124.7144522,291.859693,692,1028,52,52,0.481698,0.364528,0.847822,0.723124,1.00E-06,4.00E-06,2.306919,2.258716,8.379310345,8.210526316,0,0,18,18,1,SSH
24,34,3944,4533,164.3333333,133.3235294,177.6911504,214.2288101,716,1028,52,52,0.590155,0.41132,0.915092,0.782806,8.00E-06,1.00E-06,2.31454,2.264074,8.083333333,8.147058824,0,0,17,15,1,SSH
28,38,4788,7681,171,202.1315789,193.1650609,317.9636365,692,1028,52,52,0.501094,0.365663,0.86659,0.727459,2.00E-06,4.00E-06,2.314314,2.264344,8.392857143,8.210526316,0,0,18,18,1,SSH
25,35,3992,4585,159.68,131,175.0577809,211.5020512,716,1028,52,52,0.562316,0.396926,0.89874,0.769648,3.10E-05,1.00E-06,2.305583,2.260279,8.2,8.142857143,0,0,17,15,1,SSH
24,35,3288,4733,137,135.2285714,133.7109146,210.7111329,692,1028,52,52,0.576633,0.390073,0.996082,0.780555,4.00E-06,1.10E-05,2.936959,2.342239,8.333333333,8.057142857,0,0,16,17,1,SSH
24,35,3288,4733,137,135.2285714,133.7109146,210.7111329,692,1028,52,52,0.573418,0.387899,0.988254,0.782542,1.00E-06,4.00E-06,2.855965,2.345974,8.333333333,8.057142857,0,0,16,17,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.568529,0.390862,0.937815,0.787013,1.80E-05,1.80E-05,2.305108,2.234459,8.086956522,8.060606061,0,0,16,15,1,SSH
26,37,3560,4713,136.9230769,127.3783784,127.9215144,206.116115,692,1028,52,52,0.562185,0.390404,0.91299,0.776913,4.00E-06,1.00E-06,2.2934,2.244331,8.076923077,8.297297297,0,0,19,15,1,SSH
26,36,3560,4661,136.9230769,129.4722222,127.9215144,208.640427,692,1028,52,52,0.560423,0.400301,0.914367,0.784674,5.00E-06,3.00E-06,2.310179,2.253139,8.076923077,8.305555556,0,0,19,15,1,SSH
26,36,3560,4661,136.9230769,129.4722222,127.9215144,208.640427,692,1028,52,52,0.560381,0.400274,0.913627,0.782059,3.00E-06,3.00E-06,2.293962,2.248319,8.076923077,8.305555556,0,0,19,15,1,SSH
29,40,4376,7797,150.8965517,194.925,136.6785449,311.3360282,692,1028,52,52,0.502092,0.360475,0.877062,0.723228,1.00E-06,3.00E-06,2.285959,2.240292,8.379310345,8.275,0,0,19,18,1,SSH
29,40,4376,7797,150.8965517,194.925,136.6785449,311.3360282,692,1028,52,52,0.501809,0.360273,0.878413,0.724848,1.00E-06,3.00E-06,2.290973,2.244138,8.379310345,8.275,0,0,19,18,1,SSH
28,39,4052,7733,144.7142857,198.2820513,134.9943365,314.6716709,692,1028,52,52,0.520431,0.36978,0.889561,0.732348,1.00E-06,3.00E-06,2.297038,2.244103,8.392857143,8.205128205,0,0,18,18,1,SSH
28,39,4052,7733,144.7142857,198.2820513,134.9943365,314.6716709,692,1028,52,52,0.519947,0.369437,0.888754,0.730198,2.00E-06,3.00E-06,2.28885,2.236151,8.392857143,8.205128205,0,0,18,18,1,SSH
24,34,3264,4521,136,132.9705882,134.3221307,214.3563283,692,1028,52,52,0.540853,0.376956,0.919467,0.77183,4.00E-06,3.00E-06,2.264224,2.21226,8.083333333,8.058823529,0,0,16,15,1,SSH
24,34,3264,4521,136,132.9705882,134.3221307,214.3563283,692,1028,52,52,0.538873,0.375577,0.913922,0.773612,4.70E-05,4.00E-06,2.264143,2.214935,8.083333333,8.058823529,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.641105,0.407974,1.02919,0.846814,1.70E-05,3.00E-06,2.594059,2.533165,8.090909091,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.565032,0.376686,0.929077,0.775715,0.000803,3.00E-06,2.264154,2.216125,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.566276,0.377519,0.931513,0.776083,0.00079,3.00E-06,2.264421,2.214644,8.086956522,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.563362,0.387313,0.926161,0.78285,0.000828,3.00E-06,2.264315,2.21846,8.086956522,8.060606061,0,0,16,15,1,SSH
23,34,3228,4521,140.3478261,132.9705882,136.2880001,214.3563283,692,1028,52,52,0.562559,0.375039,0.921479,0.769501,2.00E-05,3.00E-06,2.264415,2.212256,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.598417,0.398943,0.97968,0.817033,0.00079,3.00E-06,2.408177,2.36293,8.086956522,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.596905,0.410372,0.976895,0.825356,0.00054,3.00E-06,2.401765,2.35595,8.086956522,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.595039,0.409089,0.977851,0.826623,0.0008,3.00E-06,2.40413,2.356132,8.086956522,8.060606061,0,0,16,15,1,SSH
20,32,3056,4417,152.8,138.03125,141.627235,220.1445983,692,1028,52,52,0.683885,0.419153,1.030587,0.840854,0.000312,3.00E-06,2.560257,2.514312,8.1,8.0625,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.6266,0.411204,1.008478,0.838369,0.000787,3.00E-06,2.569361,2.514526,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.609431,0.399939,0.985241,0.81604,0.00043,3.00E-06,2.600892,2.528949,8.090909091,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.619612,0.425952,1.02671,0.867463,0.000238,3.00E-06,2.586815,2.516852,8.086956522,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.624297,0.429204,1.031596,0.871784,0.000602,3.00E-06,2.589914,2.532248,8.086956522,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.652973,0.428514,1.048874,0.87067,0.000602,2.00E-06,2.589962,2.519868,8.090909091,8.060606061,0,0,16,15,1,SSH
20,33,3056,4469,152.8,135.4242424,141.627235,217.1944737,692,1028,52,52,0.717514,0.426023,1.078981,0.869297,0.000811,3.00E-06,2.587012,2.516246,8.1,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.583165,0.400925,0.966629,0.814443,3.00E-06,3.00E-06,2.411837,2.368657,8.086956522,8.060606061,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.641632,0.388867,0.996843,0.80394,4.00E-06,3.00E-06,2.415578,2.371264,8.095238095,8.058823529,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.610172,0.388291,0.978157,0.806313,1.00E-06,3.00E-06,2.401942,2.355235,8.090909091,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.612641,0.402044,0.986285,0.819783,0.000242,4.00E-06,2.405945,2.359939,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.60507,0.397076,0.972107,0.806118,0.000383,3.00E-06,2.416945,2.356567,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.670173,0.439799,1.072576,0.892438,0.000945,3.00E-06,2.562996,2.494468,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.610806,0.40084,0.983366,0.816246,0.000943,3.00E-06,2.523243,2.480297,8.090909091,8.060606061,0,0,16,15,1,SSH
26,34,3492,4597,134.3076923,135.2058824,129.7489173,213.773284,692,1028,52,52,0.567346,0.429807,0.966853,0.850752,1.00E-06,3.00E-06,2.434742,2.387321,8.192307692,8.147058824,0,0,17,16,1,SSH
25,33,3440,4545,137.6,137.7272727,131.3113349,216.5737855,692,1028,52,52,0.590237,0.442678,0.97831,0.857787,1.00E-06,4.00E-06,2.434927,2.383268,8.2,8.151515152,0,0,17,16,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.63939,0.43958,1.009051,0.856978,4.00E-06,3.00E-06,2.434921,2.375681,8.086956522,8.060606061,0,0,16,15,1,SSH
24,35,3328,4585,138.6666667,131,133.2126991,211.5020512,692,1028,52,52,0.613155,0.414779,0.99552,0.835562,4.00E-06,3.00E-06,2.432962,2.378012,8.083333333,8.142857143,0,0,17,15,1,SSH
25,35,3380,4585,135.2,131,131.5548048,211.5020512,692,1028,52,52,0.588899,0.415662,0.983602,0.838052,3.00E-06,3.00E-06,2.434928,2.383352,8.08,8.142857143,0,0,17,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.642208,0.441515,1.012069,0.85816,4.00E-06,1.70E-05,2.43488,2.386691,8.086956522,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.676299,0.443819,1.083299,0.903128,0.000849,4.80E-05,2.566372,2.501407,8.090909091,8.060606061,0,0,16,15,1,SSH
27,36,3668,4777,135.8518519,132.6944444,127.0759021,207.9340307,692,1028,52,52,0.541457,0.402224,0.937474,0.809684,1.00E-06,3.00E-06,2.539672,2.476702,8.296296296,8.222222222,0,0,18,17,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.631274,0.414271,1.013376,0.843712,0.000245,3.40E-05,2.432572,2.376197,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.629152,0.41288,1.011635,0.842082,0.000203,4.00E-06,2.432541,2.372183,8.090909091,8.060606061,0,0,16,15,1,SSH
25,33,3316,4469,132.64,135.4242424,132.5628404,217.1944737,692,1028,52,52,0.547883,0.410909,0.95421,0.82733,4.90E-05,3.00E-06,2.458007,2.384228,8.08,8.060606061,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.620841,0.395081,0.992597,0.816189,4.00E-06,4.00E-06,2.432571,2.384634,8.090909091,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.593078,0.40774,0.978896,0.826405,3.00E-06,3.00E-06,2.445975,2.376166,8.086956522,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.59164,0.406753,0.976981,0.826159,1.90E-05,3.00E-06,2.432281,2.380496,8.086956522,8.060606061,0,0,16,15,1,SSH
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.623744,0.422536,0.999014,0.837656,1.90E-05,3.00E-06,2.456925,2.384312,8.090909091,8.0625,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.621222,0.395323,0.990352,0.815901,4.00E-06,4.00E-06,2.432887,2.376173,8.090909091,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.643623,0.422377,1.044056,0.86821,0.000309,3.00E-06,2.665884,2.604181,8.090909091,8.060606061,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.644654,0.423053,1.045719,0.868234,0.000429,3.00E-06,2.665757,2.618712,8.090909091,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.634785,0.436413,1.054706,0.894126,0.000316,2.00E-05,2.665217,2.614573,8.086956522,8.060606061,0,0,16,15,1,SSH
20,32,3056,4417,152.8,138.03125,141.627235,220.1445983,692,1028,52,52,0.73506,0.45052,1.108355,0.904973,0.000441,3.00E-06,2.666121,2.611589,8.1,8.0625,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.603311,0.383922,0.951039,0.781012,0.000341,2.60E-05,2.213884,2.159107,8.090909091,8.058823529,0,0,16,15,1,SSH
25,34,3316,4521,132.64,132.9705882,132.5628404,214.3563283,692,1028,52,52,0.529528,0.385112,0.9045,0.775605,0.000584,3.00E-06,2.217435,2.161689,8.08,8.058823529,0,0,16,15,1,SSH
22,32,3160,4417,143.6363636,138.03125,137.9408243,220.1445983,692,1028,52,52,0.602542,0.408173,0.95014,0.798808,0.000544,4.00E-06,2.214867,2.168161,8.090909091,8.0625,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.582242,0.388165,0.949875,0.792784,0.000381,3.00E-06,2.415968,2.364266,8.086956522,8.058823529,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.629295,0.38139,0.963048,0.78208,0.000798,4.00E-06,2.205957,2.162532,8.095238095,8.058823529,0,0,16,15,1,SSH
24,34,3264,4521,136,132.9705882,134.3221307,214.3563283,692,1028,52,52,0.54943,0.382936,0.922325,0.777699,3.00E-06,1.60E-05,2.214901,2.167131,8.083333333,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.612253,0.408169,1.014597,0.848639,3.00E-06,4.00E-06,2.657343,2.612271,8.086956522,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.615801,0.410534,1.01604,0.846023,0.000917,4.00E-06,2.664099,2.592192,8.086956522,8.058823529,0,0,16,15,1,SSH
24,33,3264,4469,136,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.60417,0.434246,1.031795,0.888462,0.000273,3.00E-06,2.646483,2.60348,8.083333333,8.060606061,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.632356,0.421571,1.046696,0.877696,0.00029,1.80E-05,2.648554,2.604226,8.086956522,8.058823529,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.630417,0.433411,1.049376,0.888899,0.000456,3.80E-05,2.648624,2.599528,8.086956522,8.060606061,0,0,16,15,1,SSH
23,33,3212,4469,139.6521739,135.4242424,136.1171316,217.1944737,692,1028,52,52,0.630704,0.43361,1.04951,0.888071,0.000379,3.00E-06,2.663942,2.596166,8.086956522,8.060606061,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.679018,0.432102,1.086933,0.89287,0.000776,4.70E-05,2.66358,2.608397,8.090909091,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.648597,0.432398,1.069484,0.892597,0.000921,3.00E-06,2.659923,2.599903,8.086956522,8.058823529,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.708309,0.429276,1.102755,0.894532,0.000973,3.00E-06,2.664894,2.60194,8.095238095,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.673047,0.441685,1.085467,0.903469,1.60E-05,4.00E-05,2.65893,2.595602,8.090909091,8.060606061,0,0,16,15,1,SSH
24,33,3264,4469,136,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.563245,0.404832,0.977636,0.836441,0.000937,3.00E-06,2.655648,2.612041,8.083333333,8.060606061,0,0,16,15,1,SSH
20,34,3056,4521,152.8,132.9705882,141.627235,214.3563283,692,1028,52,52,0.677615,0.390141,1.044353,0.826522,3.00E-06,3.00E-06,2.656756,2.611904,8.1,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.62236,0.408422,1.016865,0.844899,1.90E-05,3.00E-06,2.663986,2.616231,8.090909091,8.060606061,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.613936,0.390685,1.008275,0.823786,4.70E-05,3.00E-06,2.664991,2.610918,8.090909091,8.058823529,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.654778,0.396835,1.036435,0.83572,4.00E-06,1.80E-05,2.663444,2.616173,8.095238095,8.058823529,0,0,16,15,1,SSH
20,34,3056,4521,152.8,132.9705882,141.627235,214.3563283,692,1028,52,52,0.679034,0.390958,1.042007,0.824542,0.001015,3.00E-06,2.66491,2.612467,8.1,8.058823529,0,0,16,15,1,SSH
22,34,3160,4521,143.6363636,132.9705882,137.9408243,214.3563283,692,1028,52,52,0.597987,0.380536,0.985589,0.803647,4.90E-05,3.00E-06,2.664718,2.608254,8.090909091,8.058823529,0,0,16,15,1,SSH
23,34,3212,4521,139.6521739,132.9705882,136.1171316,214.3563283,692,1028,52,52,0.570437,0.380289,0.973465,0.805465,4.80E-05,4.00E-06,2.698029,2.62432,8.086956522,8.058823529,0,0,16,15,1,SSH
21,34,3108,4521,148,132.9705882,139.7826885,214.3563283,692,1028,52,52,0.62388,0.378108,1.001059,0.807324,3.00E-06,1.80E-05,2.664645,2.620216,8.095238095,8.058823529,0,0,16,15,1,SSH
22,33,3160,4469,143.6363636,135.4242424,137.9408243,217.1944737,692,1028,52,52,0.59308,0.389209,0.983106,0.814923,0.001023,4.00E-06,2.664467,2.612262,8.090909091,8.060606061,0,0,16,15,1,SSH
24,33,3264,4469,136,135.4242424,134.3221307,217.1944737,692,1028,52,52,0.550694,0.395808,0.948668,0.803525,4.00E-06,1.70E-05,2.648838,2.602158,8.083333333,8.060606061,0,0,16,15,1,SSH
