fwd_num_packets,bwd_num_packets,fwd_total_bytes,bwd_total_bytes,fwd_avg_pkt_length,bwd_avg_pkt_length,fwd_std_pkt_length,bwd_std_pkt_length,fwd_max_pkt_length,bwd_max_pkt_length,fwd_min_pkt_length,bwd_min_pkt_length,fwd_avg_inter_time,bwd_avg_inter_time,fwd_std_inter_time,bwd_std_inter_time,fwd_min_inter_time,bwd_min_inter_time,fwd_max_inter_time,bwd_max_inter_time,fwd_avg_offset,bwd_avg_offset,fwd_num_rst,bwd_num_rst,fwd_num_psh,bwd_num_psh,label,categorical_label
11,17,693,1056,63,62.11764706,7.912016178,15.67594635,75,86,52,40,1.02096,0.638095,1.5531,1.285608,0.000169,3.00E-06,3.449532,3.407055,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,688,1056,62.54545455,62.11764706,7.2575979,15.67594635,70,86,52,40,1.020932,0.638078,1.552847,1.285455,4.80E-05,3.00E-06,3.435518,3.392834,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,687,1056,62.45454545,62.11764706,7.202272369,15.67594635,71,86,52,40,1.021563,0.638477,1.54849,1.282359,3.00E-06,3.00E-06,3.431308,3.388818,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,689,1056,62.63636364,62.11764706,7.406385451,15.67594635,72,86,52,40,1.020907,0.638068,1.543483,1.285418,4.90E-05,4.70E-05,3.419341,3.373081,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,691,1056,62.81818182,62.11764706,7.678778312,15.67594635,74,86,52,40,0.92004,0.575022,1.483292,1.216499,4.00E-06,3.00E-06,3.253008,3.209314,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,694,1056,63.09090909,62.11764706,7.879778493,15.67594635,73,86,52,40,0.919528,0.574703,1.482583,1.216078,3.00E-06,3.00E-06,3.254597,3.211852,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,693,1056,63,62.11764706,7.758865897,15.67594635,72,86,52,40,0.918897,0.574309,1.481201,1.214769,3.00E-06,3.00E-06,3.251155,3.208608,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,688,1056,62.54545455,62.11764706,7.2575979,15.67594635,70,86,52,40,0.871123,0.544444,1.416142,1.159542,1.00E-06,3.00E-06,3.382339,3.340687,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,8.072399666,15.67594635,75,86,52,40,0.86908,0.543175,1.412744,1.155197,2.00E-05,3.00E-06,3.375142,3.326271,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,693,1056,63,62.11764706,7.899367063,15.67594635,75,86,52,40,0.870246,0.543903,1.415333,1.158552,0.000204,3.00E-06,3.388802,3.347807,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.112840552,15.67594635,74,86,52,40,0.87142,0.544633,1.416205,1.15821,3.00E-06,3.00E-06,3.380273,3.331795,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.249517892,15.67594635,75,86,52,40,0.931088,0.581926,1.450269,1.194926,4.00E-06,3.00E-06,3.383443,3.34065,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,693,1056,63,62.11764706,7.758865897,15.67594635,72,86,52,40,0.930797,0.581743,1.450211,1.194654,3.00E-06,3.00E-06,3.376376,3.332513,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.583281847,15.67594635,77,86,52,40,0.928718,0.580448,1.449573,1.194042,2.00E-06,3.00E-06,3.372745,3.328828,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.075777475,15.67594635,73,86,52,40,0.845969,0.528725,1.379545,1.127714,1.50E-05,2.00E-06,3.350356,3.307646,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,701,1056,63.72727273,62.11764706,8.649750391,15.67594635,75,86,52,40,0.843809,0.527381,1.377837,1.126114,3.00E-06,3.00E-06,3.35021,3.307688,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,701,1056,63.72727273,62.11764706,8.649750391,15.67594635,75,86,52,40,0.843969,0.527479,1.378638,1.126392,3.00E-06,3.00E-06,3.353062,3.30451,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.075777475,15.67594635,73,86,52,40,0.907791,0.567364,1.465478,1.201264,0.000245,3.00E-06,3.350698,3.308022,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.20088687,15.67594635,74,86,52,40,0.906623,0.566639,1.465096,1.200472,4.80E-05,1.00E-06,3.347411,3.304565,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.176462894,15.67594635,73,86,52,40,0.905864,0.566165,1.46396,1.199178,3.00E-06,1.00E-06,3.348934,3.300339,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.523763573,15.67594635,74,86,52,40,0.926214,0.578882,1.45089,1.194433,3.00E-06,3.00E-06,3.349453,3.306936,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.176462894,15.67594635,73,86,52,40,0.953765,0.596096,1.535635,1.259388,2.00E-06,2.00E-06,3.350596,3.307452,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.738628975,15.67594635,74,86,52,40,0.953592,0.595994,1.536722,1.261203,0.000228,3.00E-06,3.347211,3.304578,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.298959409,15.67594635,74,86,52,40,0.953987,0.596242,1.537472,1.261784,1.00E-06,1.00E-06,3.348485,3.304577,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.523763573,15.67594635,74,86,52,40,0.895426,0.559637,1.445354,1.185043,0.000216,4.00E-06,3.232978,3.189686,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.286900945,15.67594635,73,86,52,40,0.894459,0.559039,1.443945,1.183109,4.00E-06,4.00E-06,3.235264,3.192418,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.347019065,15.67594635,74,86,52,40,0.909413,0.568379,1.43414,1.179607,3.00E-06,3.00E-06,3.234789,3.193823,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.298959409,15.67594635,74,86,52,40,0.820525,0.512826,1.326179,1.084904,3.00E-06,3.00E-06,3.205216,3.160569,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.20088687,15.67594635,74,86,52,40,0.820378,0.512737,1.325407,1.084475,0.000218,2.00E-06,3.194642,3.151116,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.512023582,15.67594635,74,86,52,40,0.82008,0.512549,1.325226,1.083709,0.000218,3.00E-06,3.201354,3.156764,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,7.960127911,15.67594635,72,86,52,40,0.882632,0.551642,1.41893,1.163031,0.000225,4.00E-06,3.330456,3.287793,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.523763573,15.67594635,74,86,52,40,0.852606,0.532879,1.370894,1.122198,4.50E-05,1.00E-06,2.981581,2.939237,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.523763573,15.67594635,74,86,52,40,0.853352,0.533343,1.373191,1.125095,0.00019,3.00E-06,2.998803,2.956,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.298959409,15.67594635,74,86,52,40,0.853179,0.533236,1.373362,1.125158,8.00E-06,4.00E-06,2.984125,2.942993,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,703,1056,63.90909091,62.11764706,8.882055454,15.67594635,76,86,52,40,0.903601,0.564749,1.446418,1.186678,4.00E-06,4.50E-05,3.221681,3.179308,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,713,1056,64.81818182,62.11764706,10.47681423,15.67594635,85,86,52,40,0.903582,0.564731,1.446401,1.186537,2.00E-06,1.00E-06,3.221644,3.178525,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.523763573,15.67594635,74,86,52,40,0.899002,0.561885,1.449359,1.188202,1.00E-06,3.10E-05,3.223091,3.180791,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,722,1056,65.63636364,62.11764706,11.56090591,15.67594635,85,86,52,40,0.842814,0.526756,1.358413,1.111727,3.00E-06,3.00E-06,3.027353,2.984519,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,709,1056,64.45454545,62.11764706,9.688793902,15.67594635,80,86,52,40,0.841754,0.526094,1.357282,1.110297,3.00E-06,3.00E-06,3.026865,2.984658,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,705,1056,64.09090909,62.11764706,9.235307742,15.67594635,79,86,52,40,0.841521,0.525949,1.357112,1.109865,3.00E-06,2.00E-06,3.029624,2.981139,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,707,1056,64.27272727,62.11764706,9.445537667,15.67594635,78,86,52,40,0.799708,0.499813,1.288214,1.053581,4.50E-05,3.00E-06,2.761142,2.717225,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,707,1056,64.27272727,62.11764706,9.487791198,15.67594635,80,86,52,40,0.889992,0.556244,1.436416,1.176771,1.00E-06,3.00E-06,3.214649,3.171208,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,706,1056,64.18181818,62.11764706,9.314700015,15.67594635,78,86,52,40,0.888674,0.555418,1.43444,1.174978,3.00E-06,1.00E-06,3.214877,3.172677,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,704,1056,64,62.11764706,9.077444574,15.67594635,78,86,52,40,0.908668,0.567916,1.430742,1.176865,3.00E-06,3.00E-06,3.255309,3.21317,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.772892132,15.67594635,76,86,52,40,0.870232,0.543892,1.402895,1.149351,3.00E-06,2.00E-06,3.198892,3.156609,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.249517892,15.67594635,75,86,52,40,0.86979,0.543615,1.402226,1.149007,2.00E-05,1.00E-06,3.194377,3.152043,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,705,1056,64.09090909,62.11764706,9.170109546,15.67594635,77,86,52,40,0.875433,0.547141,1.399408,1.147613,2.00E-06,1.00E-06,3.198837,3.155094,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.063385258,15.67594635,72,86,52,40,0.946407,0.591504,1.548429,1.266578,1.00E-06,1.00E-06,3.853527,3.805227,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,8.010220744,15.67594635,74,86,52,40,0.945152,0.590724,1.546012,1.264911,4.00E-06,3.00E-06,3.842298,3.794538,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,693,1056,63,62.11764706,7.784600182,15.67594635,72,86,52,40,0.945825,0.591137,1.548576,1.268996,3.00E-06,3.00E-06,3.849818,3.808753,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.938281,0.586416,1.536824,1.258698,2.00E-06,3.00E-06,3.846386,3.802037,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.953414788,15.67594635,79,86,52,40,0.838895,0.524305,1.336438,1.095916,0.000222,3.00E-06,2.803266,2.760591,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.33503013,15.67594635,75,86,52,40,0.837602,0.5235,1.334417,1.09428,1.00E-06,3.00E-06,2.802706,2.759761,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,715,1056,65,62.11764706,10.90871211,15.67594635,87,86,52,40,0.832369,0.520218,1.338234,1.0954,3.00E-06,3.00E-06,2.802477,2.759504,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,704,1056,64,62.11764706,9.305912099,15.67594635,81,86,52,40,0.826825,0.516764,1.332172,1.09063,3.00E-06,3.00E-06,2.943894,2.901058,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,710,1056,64.54545455,62.11764706,10.03357998,15.67594635,83,86,52,40,0.826589,0.516617,1.3317,1.089586,0.000223,3.00E-06,2.93959,2.892957,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,703,1056,63.90909091,62.11764706,8.904544294,15.67594635,76,86,52,40,0.846148,0.528838,1.346244,1.103091,2.00E-06,3.00E-06,2.941483,2.896831,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,701,1056,63.72727273,62.11764706,8.877960454,15.67594635,79,86,52,40,0.964018,0.602508,1.571986,1.288318,6.90E-05,3.00E-06,3.839475,3.79599,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,710,1056,64.54545455,62.11764706,10.36690539,15.67594635,86,86,52,40,0.963857,0.602408,1.571414,1.287962,4.00E-06,3.00E-06,3.819265,3.776545,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.286900945,15.67594635,73,86,52,40,0.962504,0.601561,1.569683,1.286135,0.000212,3.00E-06,3.824401,3.783413,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,694,1056,63.09090909,62.11764706,7.879778493,15.67594635,73,86,52,40,0.941519,0.588448,1.544079,1.263949,3.00E-06,1.00E-06,3.821004,3.776469,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,710,1056,64.54545455,62.11764706,9.709414363,15.67594635,77,86,52,40,0.775983,0.484987,1.245726,1.017485,3.00E-06,1.00E-06,2.627164,2.584732,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.874887963,15.67594635,78,86,52,40,0.784,0.489995,1.239866,1.014817,3.00E-06,3.00E-06,2.627015,2.583123,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,707,1056,64.27272727,62.11764706,9.360458419,15.67594635,77,86,52,40,0.78245,0.489028,1.242388,1.016921,3.00E-06,3.00E-06,2.626711,2.582634,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.772892132,15.67594635,75,86,52,40,0.836645,0.5229,1.35069,1.105429,3.00E-06,3.00E-06,3.043481,2.999682,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.225238322,15.67594635,74,86,52,40,0.836467,0.522791,1.35074,1.10484,3.00E-06,3.00E-06,3.043547,3.000077,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,701,1056,63.72727273,62.11764706,8.672841623,15.67594635,76,86,52,40,0.876615,0.54787,1.415204,1.159767,3.00E-06,3.00E-06,3.179254,3.137097,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.47777844,15.67594635,75,86,52,40,0.918839,0.574272,1.486287,1.21787,3.00E-06,3.00E-06,3.468917,3.424732,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,8.010220744,15.67594635,74,86,52,40,0.920767,0.575474,1.485236,1.217695,1.70E-05,3.00E-06,3.471304,3.428696,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.297863909,15.67594635,76,86,52,40,0.919224,0.57451,1.486232,1.217657,1.00E-06,3.00E-06,3.471874,3.428661,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,694,1056,63.09090909,62.11764706,7.917759095,15.67594635,74,86,52,40,0.886894,0.554304,1.431934,1.173881,4.00E-06,3.00E-06,3.48107,3.438481,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.430464238,15.67594635,75,86,52,40,0.886336,0.553955,1.430729,1.17177,3.00E-06,3.00E-06,3.472895,3.429003,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.225238322,15.67594635,74,86,52,40,0.885303,0.553313,1.431301,1.172564,4.90E-05,3.00E-06,3.475516,3.432789,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.710495237,15.67594635,79,86,52,40,0.891257,0.557032,1.426014,1.169683,4.90E-05,3.00E-06,3.470231,3.428547,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.536552423,15.67594635,75,86,52,40,0.819219,0.512006,1.308385,1.071408,4.80E-05,4.00E-06,2.959724,2.915838,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.582222641,15.67594635,76,86,52,40,0.818388,0.511494,1.30769,1.071205,3.00E-06,3.00E-06,2.958521,2.91589,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,711,1056,64.63636364,62.11764706,9.87190688,15.67594635,79,86,52,40,0.840455,0.525282,1.35546,1.109662,3.00E-06,1.00E-06,3.027425,2.984804,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.100505035,15.67594635,74,86,52,40,0.821938,0.513709,1.325141,1.08265,0.000231,3.00E-06,2.958156,2.910895,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.674937778,15.67594635,76,86,52,40,0.82372,0.514823,1.325387,1.083981,1.00E-06,3.00E-06,2.964617,2.916714,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,705,1056,64.09090909,62.11764706,9.267734841,15.67594635,79,86,52,40,0.825897,0.516179,1.325896,1.085682,6.90E-05,3.00E-06,2.963877,2.920816,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,703,1056,63.90909091,62.11764706,8.882055454,15.67594635,76,86,52,40,0.837916,0.523697,1.338876,1.097344,3.00E-06,3.00E-06,3.028689,2.98675,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.874887963,15.67594635,76,86,52,40,0.839518,0.524699,1.341591,1.099697,1.00E-06,3.00E-06,3.028349,2.98574,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.818369258,15.67594635,77,86,52,40,0.838736,0.524206,1.340452,1.097066,3.00E-06,3.00E-06,3.030779,2.984046,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,702,1056,63.81818182,62.11764706,8.784283486,15.67594635,76,86,52,40,0.83655,0.522838,1.334897,1.093694,2.00E-06,3.00E-06,3.018761,2.97515,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.369859345,15.67594635,76,86,52,40,0.871261,0.544533,1.418423,1.160552,4.00E-06,3.00E-06,3.464154,3.420315,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.47777844,15.67594635,76,86,52,40,0.869628,0.543515,1.4175,1.159628,3.00E-06,1.00E-06,3.457135,3.41304,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,710,1056,64.54545455,62.11764706,10.99421335,15.67594635,90,86,52,40,0.899088,0.561926,1.458745,1.194908,0.000202,1.00E-06,3.452267,3.408683,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.430464238,15.67594635,75,86,52,40,0.866026,0.541251,1.403342,1.148739,0.000192,3.00E-06,3.314504,3.270479,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,705,1056,64.09090909,62.11764706,9.38567574,15.67594635,81,86,52,40,0.926557,0.579092,1.508378,1.235286,4.00E-06,1.00E-06,3.456232,3.41152,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,694,1056,63.09090909,62.11764706,7.867077544,15.67594635,72,86,52,40,0.926617,0.579124,1.507735,1.235049,4.00E-06,3.00E-06,3.453331,3.408643,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,7.960127911,15.67594635,72,86,52,40,0.919876,0.574918,1.489288,1.220595,1.00E-06,3.00E-06,3.451717,3.409685,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,704,1056,64,62.11764706,9.348796714,15.67594635,79,86,52,40,0.856654,0.535406,1.35621,1.11328,3.00E-06,2.00E-06,3.272661,3.228739,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.297863909,15.67594635,76,86,52,40,0.855846,0.534907,1.355553,1.113208,2.00E-06,2.00E-06,3.272175,3.231058,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,7.960127911,15.67594635,72,86,52,40,0.842216,0.526382,1.365574,1.117256,4.00E-06,3.00E-06,3.280614,3.236662,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,704,1056,64,62.11764706,9.16515139,15.67594635,78,86,52,40,0.893908,0.558691,1.458831,1.194252,3.00E-06,3.00E-06,3.298775,3.256003,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.249517892,15.67594635,75,86,52,40,0.893917,0.5587,1.458932,1.19433,3.00E-06,1.00E-06,3.301058,3.259898,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,695,1056,63.18181818,62.11764706,8.060002256,15.67594635,75,86,52,40,0.8137,0.508565,1.310214,1.071857,3.00E-06,3.00E-06,2.821939,2.77852,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.47777844,15.67594635,76,86,52,40,0.889847,0.556142,1.441705,1.180844,2.00E-06,1.00E-06,3.294387,3.251674,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,699,1056,63.54545455,62.11764706,8.501336793,15.67594635,76,86,52,40,0.850373,0.53148,1.383303,1.13072,3.00E-06,1.00E-06,3.292946,3.244809,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,697,1056,63.36363636,62.11764706,8.249517892,15.67594635,75,86,52,40,0.85208,0.532546,1.337616,1.098443,4.00E-06,3.00E-06,3.100587,3.056093,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,700,1056,63.63636364,62.11764706,8.535487418,15.67594635,75,86,52,40,0.852617,0.532882,1.335219,1.097078,0.000215,1.00E-06,3.09746,3.052636,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,698,1056,63.45454545,62.11764706,8.394803588,15.67594635,76,86,52,40,0.849371,0.530855,1.335119,1.096383,1.80E-05,3.00E-06,3.098929,3.051941,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,694,1056,63.09090909,62.11764706,7.980658437,15.67594635,75,86,52,40,0.847816,0.529879,1.340567,1.099609,1.00E-06,3.00E-06,3.098534,3.052019,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,696,1056,63.27272727,62.11764706,8.075777475,15.67594635,73,86,52,40,0.891129,0.556951,1.434674,1.175788,0.000215,2.00E-06,3.099795,3.053496,8.181818182,7.764705882,0,2,7,7,1,FTP
11,17,703,1056,63.90909091,62.11764706,9.049359596,15.67594635,79,86,52,40,0.947946,0.592461,1.528796,1.25427,1.90E-05,3.00E-06,3.357721,3.315702,8.181818182,7.764705882,0,2,7,7,1,FTP
